"","external_gene_name","chromosome_name","transcript_biotype"
"749","Cab39l","14","protein_coding"
"750","Or7a40","16","protein_coding"
"751","Nepro","16","protein_coding"
"752","Haus7","X","protein_coding"
"753","E2f6","12","protein_coding"
"754","Fcho2","13","protein_coding"
"755","Lsm6","8","protein_coding"
"756","Serpini2","3","protein_coding"
"757","Ndufb9","15","protein_coding"
"758","Spag6l","16","protein_coding"
"759","C9","15","protein_coding"
"760","Pgf","12","protein_coding"
"761","Wdr49","3","protein_coding"
"762","Nrn1l","8","protein_coding"
"763","Cdadc1","14","protein_coding"
"764","Rpl39","X","protein_coding"
"765","Pskh1","8","protein_coding"
"766","Igll1","16","protein_coding"
"767","Pdcd10","3","protein_coding"
"768","Tecpr2","12","protein_coding"
"769","Ctrl","8","protein_coding"
"770","Vpreb1a","16","protein_coding"
"771","Fnd3c2","X","protein_coding"
"772","Pde1b","15","protein_coding"
"773","Gtpbp8","16","protein_coding"
"774","Fam149a","8","protein_coding"
"775","Frrs1","3","protein_coding"
"776","Cpsf6","10","protein_coding"
"777","Shisa2","14","protein_coding"
"778","Upf3b","X","protein_coding"
"779","Cd200r1","16","protein_coding"
"780","Atp8a2","14","protein_coding"
"781","Rit2","18","protein_coding"
"782","Eif2b2","12","protein_coding"
"783","Palmd","3","protein_coding"
"784","Il17b","18","protein_coding"
"785","Psmb10","8","protein_coding"
"786","Mcur1","13","protein_coding"
"787","Ppp1r1a","15","protein_coding"
"788","Pcyox1l","18","protein_coding"
"789","Nkap","X","protein_coding"
"790","Donson","16","protein_coding"
"791","4930455H04Rik","3","protein_coding"
"792","Rfx4","10","protein_coding"
"793","Grpel2","18","protein_coding"
"794","Prorp","12","protein_coding"
"795","Rnf182","13","protein_coding"
"796","Glycam1","15","protein_coding"
"797","Lcat","8","protein_coding"
"798","Ttc14","3","protein_coding"
"799","Cd83","13","protein_coding"
"800","Afap1l1","18","protein_coding"
"801","Zfp827","8","protein_coding"
"802","Akap14","X","protein_coding"
"803","Fyb","15","protein_coding"
"804","Btn2a2","13","protein_coding"
"805","Ndufa1","X","protein_coding"
"806","Mycbp2","14","protein_coding"
"807","Rnf113a1","X","protein_coding"
"808","Bgn","X","protein_coding"
"809","Ablim3","18","protein_coding"
"810","1700011L22Rik","8","protein_coding"
"811","Psma6","12","protein_coding"
"812","Atp5o","16","protein_coding"
"813","Mmaa","8","protein_coding"
"814","Mtss1","15","protein_coding"
"815","Cd200r4","16","protein_coding"
"816","Tlr3","8","protein_coding"
"817","Hfe","13","protein_coding"
"818","Cpm","10","protein_coding"
"819","Gm9","X","protein_coding"
"820","Mlh3","12","protein_coding"
"821","Rhox1","X","protein_coding"
"822","Rhox2a","X","protein_coding"
"823","Cd200r2","16","protein_coding"
"824","H1f2","13","protein_coding"
"825","H3c3","13","protein_coding"
"826","H2bc3","13","protein_coding"
"827","H2ac4","13","protein_coding"
"828","Top3b","16","protein_coding"
"829","Fndc3c1","X","protein_coding"
"830","Sh3tc2","18","protein_coding"
"831","H3c2","13","protein_coding"
"832","Ric8b","10","protein_coding"
"833","H4c2","13","protein_coding"
"834","H4c1","13","protein_coding"
"835","Tnpo1","13","protein_coding"
"836","Smad1","8","protein_coding"
"837","Sqle","15","protein_coding"
"838","Nfkbia","12","protein_coding"
"839","Fhl4","10","protein_coding"
"840","Tmem263","10","protein_coding"
"841","Aldoart2","12","protein_coding"
"842","Insm2","12","protein_coding"
"843","Slc12a4","8","protein_coding"
"844","Mterf2","10","protein_coding"
"845","Acyp1","12","protein_coding"
"846","Cysltr1","X","protein_coding"
"847","Tcf20","15","protein_coding"
"848","Cry1","10","protein_coding"
"849","Adrb2","18","protein_coding"
"850","Rhox3a","X","protein_coding"
"851","Wdr33","18","protein_coding"
"852","Rock2","12","protein_coding"
"853","Rhox4a","X","protein_coding"
"854","Gm5127","X","protein_coding"
"855","Hk1","10","protein_coding"
"856","Rictor","15","protein_coding"
"857","Rhox3a2","X","protein_coding"
"858","Rhox4a2","X","protein_coding"
"859","Rtl3","X","protein_coding"
"860","Rhox2b","X","protein_coding"
"861","H3c1","13","protein_coding"
"862","Lpar4","X","protein_coding"
"863","H1f1","13","protein_coding"
"864","H2bl1","13","protein_coding"
"865","Rhox4b","X","protein_coding"
"866","Trim38","13","protein_coding"
"867","Sft2d3","18","protein_coding"
"868","Htr4","18","protein_coding"
"869","P2ry10","X","protein_coding"
"870","Zfp366","13","protein_coding"
"871","Ptcd2","13","protein_coding"
"872","Fubp1","3","protein_coding"
"873","Rhox2c","X","protein_coding"
"874","Slc17a2","13","protein_coding"
"875","Otud4","8","protein_coding"
"876","P2ry10b","X","protein_coding"
"877","Gm49336","14","protein_coding"
"878","Cd200r3","16","protein_coding"
"879","Rhox3c","X","protein_coding"
"880","Lims2","18","protein_coding"
"881","Rhox4c","X","protein_coding"
"882","Zc2hc1c","12","protein_coding"
"883","Tro","X","protein_coding"
"884","Mrps27","13","protein_coding"
"885","Nek9","12","protein_coding"
"886","Gpr17","18","protein_coding"
"887","Myo7b","18","protein_coding"
"888","Washc5","15","protein_coding"
"889","Dpep3","8","protein_coding"
"890","Map1b","13","protein_coding"
"891","Dpep2","8","protein_coding"
"892","Tmed10","12","protein_coding"
"893","Cartpt","13","protein_coding"
"894","Pqlc3","12","protein_coding"
"895","Abce1","8","protein_coding"
"896","Jarid2","13","protein_coding"
"897","Ppm1f","16","protein_coding"
"898","Dennd6a","14","protein_coding"
"899","Spink13","18","protein_coding"
"900","Fos","12","protein_coding"
"901","Anapc10","8","protein_coding"
"902","Cryzl1","16","protein_coding"
"903","Six2","17","protein_coding"
"904","Hhip","8","protein_coding"
"905","Srbd1","17","protein_coding"
"906","Iws1","18","protein_coding"
"907","Nsmce2","15","protein_coding"
"908","Jdp2","12","protein_coding"
"909","Atp2b3","X","protein_coding"
"910","Mdm2","10","protein_coding"
"911","Gypa","8","protein_coding"
"912","Batf","12","protein_coding"
"913","Trib1","15","protein_coding"
"914","Flvcr2","12","protein_coding"
"915","Nfam1","15","protein_coding"
"916","Zfp942","17","protein_coding"
"917","Zfp943","17","protein_coding"
"918","Pdia6","12","protein_coding"
"919","Zfp947","17","protein_coding"
"920","Apcdd1","18","protein_coding"
"921","Zfp994","17","protein_coding"
"922","Gm7072","17","protein_coding"
"923","Zfp944","17","protein_coding"
"924","Zfp758","17","protein_coding"
"925","Proc","18","protein_coding"
"926","Rhox2d","X","protein_coding"
"927","Gm815","19","protein_coding"
"928","Rhox4d","X","protein_coding"
"929","Frem3","8","protein_coding"
"930","Erg28","12","protein_coding"
"931","Kat5","19","protein_coding"
"932","Zfp946","17","protein_coding"
"933","Dusp9","X","protein_coding"
"934","Ccdc80","16","protein_coding"
"935","Dus2","8","protein_coding"
"936","Slc35e3","10","protein_coding"
"937","Tmem247","17","protein_coding"
"938","Mccc2","13","protein_coding"
"939","4933412E24Rik","15","protein_coding"
"940","Atp6v1c2","12","protein_coding"
"941","Map3k2","18","protein_coding"
"942","Osmr","15","protein_coding"
"943","Gpr174","X","protein_coding"
"944","Ptprk","10","protein_coding"
"945","Atp6v1e2","17","protein_coding"
"946","Rhoq","17","protein_coding"
"947","Slc35a5","16","protein_coding"
"948","Mtmr6","14","protein_coding"
"949","Vmn2r111","17","protein_coding"
"950","Dpep2nb","8","protein_coding"
"951","Ddx28","8","protein_coding"
"952","Smarca5","8","protein_coding"
"953","Rhox2e","X","protein_coding"
"954","Slc17a3","13","protein_coding"
"955","Atg3","16","protein_coding"
"956","Ercc3","18","protein_coding"
"957","Pigf","17","protein_coding"
"958","Itm2a","X","protein_coding"
"959","Amer2","14","protein_coding"
"960","Cript","17","protein_coding"
"961","Mapk1","16","protein_coding"
"962","Arf4","14","protein_coding"
"963","Vmn2r112","17","protein_coding"
"964","Rhox3e","X","protein_coding"
"965","Rhox4e","X","protein_coding"
"966","Lratd2","15","protein_coding"
"967","Socs5","17","protein_coding"
"968","Rhox2f","X","protein_coding"
"969","Napg","18","protein_coding"
"970","A1bg","15","protein_coding"
"971","Rhox3f","X","protein_coding"
"972","Foxp4","17","protein_coding"
"973","Scel","14","protein_coding"
"974","Gab1","8","protein_coding"
"975","Rhox4f","X","protein_coding"
"976","Ice1","13","protein_coding"
"977","Rhox3g","X","protein_coding"
"978","Rhox2g","X","protein_coding"
"979","Btla","16","protein_coding"
"980","Serhl","15","protein_coding"
"981","Tbx22","X","protein_coding"
"982","Nfatc3","8","protein_coding"
"983","Nol10","12","protein_coding"
"984","Hkdc1","10","protein_coding"
"985","Dtnbp1","13","protein_coding"
"986","Cd200","16","protein_coding"
"987","Rela","19","protein_coding"
"988","Plppr4","3","protein_coding"
"989","Pde12","14","protein_coding"
"990","Supv3l1","10","protein_coding"
"991","Rhox4g","X","protein_coding"
"992","Bin1","18","protein_coding"
"993","Spata13","14","protein_coding"
"994","Chmp1b2","X","protein_coding"
"995","Cd200l1","16","protein_coding"
"996","Myc","15","protein_coding"
"997","Ccdc39","3","protein_coding"
"998","Odc1","12","protein_coding"
"999","Usp38","8","protein_coding"
"1000","Rhox3h","X","protein_coding"
"1001","Cd200l2","16","protein_coding"
"1002","Slc9c1","16","protein_coding"
"1003","Rhox2h","X","protein_coding"
"1004","Rrp7a","15","protein_coding"
"1005","Themis","10","protein_coding"
"1006","Tent5d","X","protein_coding"
"1007","Esrp2","8","protein_coding"
"1008","Slc17a1","13","protein_coding"
"1009","Pcmtd1","1","protein_coding"
"1010","Fstl5","3","protein_coding"
"1011","Vldlr","19","protein_coding"
"1012","Hpcal1","12","protein_coding"
"1013","Wmp","X","protein_coding"
"1014","Poldip3","15","protein_coding"
"1015","C1qtnf9","14","protein_coding"
"1016","Maged2","X","protein_coding"
"1017","Slain1","14","protein_coding"
"1018","Pla2g15","8","protein_coding"
"1019","Abtb3","10","protein_coding"
"1020","Cdh7","1","protein_coding"
"1021","Zfp945","17","protein_coding"
"1022","Gcsam","16","protein_coding"
"1023","5730507C01Rik","12","protein_coding"
"1024","Slc7a6","8","protein_coding"
"1025","Plppr5","3","protein_coding"
"1026","Dnah12","14","protein_coding"
"1027","BC016579","16","protein_coding"
"1028","Vmn2r113","17","protein_coding"
"1029","Slc17a4","13","protein_coding"
"1030","Tmprss7","16","protein_coding"
"1031","Tex51","18","protein_coding"
"1032","Mcfd2","17","protein_coding"
"1033","Gypc","18","protein_coding"
"1034","Gsdmc","15","protein_coding"
"1035","Exo1","1","protein_coding"
"1036","Tslp","18","protein_coding"
"1037","Slc7a6os","8","protein_coding"
"1038","Wdr36","18","protein_coding"
"1039","H2bc1","13","protein_coding"
"1040","H2ac1","13","protein_coding"
"1041","Bdp1","13","protein_coding"
"1042","Prmt7","8","protein_coding"
"1043","Tagln3","16","protein_coding"
"1044","Snx7","3","protein_coding"
"1045","Cyb5r3","15","protein_coding"
"1046","Ednrb","14","protein_coding"
"1047","Abhd10","16","protein_coding"
"1048","1700122O11Rik","17","protein_coding"
"1049","1700067P10Rik","17","protein_coding"
"1050","9830107B12Rik","17","protein_coding"
"1051","Gm21863","12","protein_coding"
"1052","Phldb2","16","protein_coding"
"1053","Pou4f1","14","protein_coding"
"1054","Zfp40","17","protein_coding"
"1055","Becn2","1","protein_coding"
"1056","Obi1","14","protein_coding"
"1057","Vps26a","10","protein_coding"
"1058","Uxs1","1","protein_coding"
"1059","Pnck","X","protein_coding"
"1060","Smpd3","8","protein_coding"
"1061","A530064D06Rik","17","protein_coding"
"1062","Dpyd","3","protein_coding"
"1063","Mipep","14","protein_coding"
"1064","Vmn2r114","17","protein_coding"
"1065","Camk4","18","protein_coding"
"1066","Inpp4b","8","protein_coding"
"1067","Lifr","15","protein_coding"
"1068","Trem1","17","protein_coding"
"1069","Srgn","10","protein_coding"
"1070","Ralgapa1","12","protein_coding"
"1071","Trem3","17","protein_coding"
"1072","Stard4","18","protein_coding"
"1073","Vmn2r115","17","protein_coding"
"1074","Nup107","10","protein_coding"
"1075","Rapgef2","3","protein_coding"
"1076","Cdh19","1","protein_coding"
"1077","Ttc7","17","protein_coding"
"1078","Asb14","14","protein_coding"
"1079","Nrep","18","protein_coding"
"1080","Mylip","13","protein_coding"
"1081","Dsel","1","protein_coding"
"1082","Epb41l4a","18","protein_coding"
"1083","Brwd3","X","protein_coding"
"1084","Pld5","1","protein_coding"
"1085","Kcnv2","19","protein_coding"
"1086","Adamts16","13","protein_coding"
"1087","Plcxd2","16","protein_coding"
"1088","Pum3","19","protein_coding"
"1089","Cd96","16","protein_coding"
"1090","Appl1","14","protein_coding"
"1091","Gm17359","3","protein_coding"
"1092","Vmn2r116","17","protein_coding"
"1093","Rbm8a2","1","protein_coding"
"1094","Nexn","3","protein_coding"
"1095","Ahcyl","16","protein_coding"
"1096","Nectin3","16","protein_coding"
"1097","Asic4","1","protein_coding"
"1098","Vmn2r117","17","protein_coding"
"1099","Piezo2","18","protein_coding"
"1100","Pwp1","10","protein_coding"
"1101","Zfp90","8","protein_coding"
"1102","Cntnap5a","1","protein_coding"
"1103","Tnfrsf19","14","protein_coding"
"1104","Scgn","13","protein_coding"
"1105","Stpg4","17","protein_coding"
"1106","Gnl3l","X","protein_coding"
"1107","Cdh3","8","protein_coding"
"1108","A4galt","15","protein_coding"
"1109","Treml4","17","protein_coding"
"1110","Sntg1","1","protein_coding"
"1111","Serf1","13","protein_coding"
"1112","Rap1b","10","protein_coding"
"1113","Rfx3","19","protein_coding"
"1114","Gsdmc2","15","protein_coding"
"1115","Gmpr","13","protein_coding"
"1116","Il15","8","protein_coding"
"1117","Dppa4","16","protein_coding"
"1118","Soga3","10","protein_coding"
"1119","Arfgap3","15","protein_coding"
"1120","Hesx1","14","protein_coding"
"1121","Irx1","13","protein_coding"
"1122","Gm49353","10","protein_coding"
"1123","Dppa2","16","protein_coding"
"1124","Sacs","14","protein_coding"
"1125","Kifbp","10","protein_coding"
"1126","Hmgn5","X","protein_coding"
"1127","Smn1","13","protein_coding"
"1128","Calm2","17","protein_coding"
"1129","Gm19965","1","protein_coding"
"1130","Cdh1","8","protein_coding"
"1131","Gsdmc3","15","protein_coding"
"1132","Gm5485","16","protein_coding"
"1133","Sh3bgrl","X","protein_coding"
"1134","Morc1","16","protein_coding"
"1135","Jam3","9","protein_coding"
"1136","Rrs1","1","protein_coding"
"1137","Gm29106","1","protein_coding"
"1138","Adhfe1","1","protein_coding"
"1139","Gsdmc4","15","protein_coding"
"1140","Tmem255a","X","protein_coding"
"1141","Treml2","17","protein_coding"
"1142","Irx2","13","protein_coding"
"1143","Rexo2","9","protein_coding"
"1144","B430306N03Rik","17","protein_coding"
"1145","Trat1","16","protein_coding"
"1146","Zfp330","8","protein_coding"
"1147","Il17rd","14","protein_coding"
"1148","Egflam","15","protein_coding"
"1149","Atxn1","13","protein_coding"
"1150","Fnip2","3","protein_coding"
"1151","9330159F19Rik","10","protein_coding"
"1152","Rbm7","9","protein_coding"
"1153","Retnlb","16","protein_coding"
"1154","Ddx21","10","protein_coding"
"1155","Retnla","16","protein_coding"
"1156","Trem2","17","protein_coding"
"1157","Gm5617","9","protein_coding"
"1158","Hmgcll1","9","protein_coding"
"1159","Retnlg","16","protein_coding"
"1160","Rnf150","8","protein_coding"
"1161","Gm6377","X","protein_coding"
"1162","Ablim1","19","protein_coding"
"1163","Itsn1","16","protein_coding"
"1164","Irx4","13","protein_coding"
"1165","Prdm4","10","protein_coding"
"1166","Tango6","8","protein_coding"
"1167","Treml1","17","protein_coding"
"1168","Fgd1","X","protein_coding"
"1169","Vxn","1","protein_coding"
"1170","Stmnd1","13","protein_coding"
"1171","Mug2","6","protein_coding"
"1172","Rbm24","13","protein_coding"
"1173","Sgcg","14","protein_coding"
"1174","Cep170","1","protein_coding"
"1175","Nnmt","9","protein_coding"
"1176","Ptbp2","3","protein_coding"
"1177","Ndufs6","13","protein_coding"
"1178","Col6a5","9","protein_coding"
"1179","Mrpl36","13","protein_coding"
"1180","Fbxo11","17","protein_coding"
"1181","Cap2","13","protein_coding"
"1182","Ascl4","10","protein_coding"
"1183","Arl11","14","protein_coding"
"1184","Ddx50","10","protein_coding"
"1185","Has3","8","protein_coding"
"1186","Ebpl","14","protein_coding"
"1187","Slco1c1","6","protein_coding"
"1188","Arhgef3","14","protein_coding"
"1189","Pou3f4","X","protein_coding"
"1190","Chtf8","8","protein_coding"
"1191","Atp1b4","X","protein_coding"
"1192","Pacsin2","15","protein_coding"
"1193","Rtcb","10","protein_coding"
"1194","Fam8a1","13","protein_coding"
"1195","Derpc","8","protein_coding"
"1196","Zbtb16","9","protein_coding"
"1197","Tbc1d9","8","protein_coding"
"1198","Naip2","13","protein_coding"
"1199","Kpna3","14","protein_coding"
"1200","Echdc1","10","protein_coding"
"1201","Gfral","9","protein_coding"
"1202","Tsr2","X","protein_coding"
"1203","Ppid","3","protein_coding"
"1204","Rbm26","14","protein_coding"
"1205","Col6a4","9","protein_coding"
"1206","Gdnf","15","protein_coding"
"1207","Wnk3","X","protein_coding"
"1208","Wdr70","15","protein_coding"
"1209","Fxr1","3","protein_coding"
"1210","Stox1","10","protein_coding"
"1211","Ucp1","8","protein_coding"
"1212","Mybl1","1","protein_coding"
"1213","Cyrib","15","protein_coding"
"1214","Foxn2","17","protein_coding"
"1215","Utp4","8","protein_coding"
"1216","Bpifc","10","protein_coding"
"1217","Ppp1r21","17","protein_coding"
"1218","Slco1b2","6","protein_coding"
"1219","Hcrtr2","9","protein_coding"
"1220","Rnf146","10","protein_coding"
"1221","Naip5","13","protein_coding"
"1222","Apc","18","protein_coding"
"1223","Sntb2","8","protein_coding"
"1224","Ttll1","15","protein_coding"
"1225","Slc6a8","X","protein_coding"
"1226","Bag5","12","protein_coding"
"1227","Elmod2","8","protein_coding"
"1228","Carmil1","13","protein_coding"
