"","external_gene_name","chromosome_name","transcript_biotype"
"19395","C54E10.11","V","protein_coding"
"19396","R74.10","III","protein_coding"
"19397","T27A8.7","X","protein_coding"
"19398","Y53H1A.7","I","protein_coding"
"19399","C04A2.15","II","protein_coding"
"19400","Y52B11A.19","I","protein_coding"
"19401","F11A6.15","I","protein_coding"
"19402","C30A5.16","III","protein_coding"
"19403","C31A11.13","V","protein_coding"
"19404","M162.15","V","protein_coding"
"19405","Y71H9A.10","X","protein_coding"
"19406","C09G5.13","II","protein_coding"
"19407","R03D7.15","II","protein_coding"
"19408","W05H12.4","I","protein_coding"
"19409","C01F6.14","IV","protein_coding"
"19410","B0365.9","V","protein_coding"
"19411","F29F11.20","V","protein_coding"
"19412","Y37H2A.18","V","protein_coding"
"19413","K10G4.16","V","protein_coding"
"19414","T10B9.14","II","protein_coding"
"19415","K08D10.14","IV","protein_coding"
"19416","C08F8.15","IV","protein_coding"
"19417","Y73B6BL.288","IV","protein_coding"
"19418","B0511.17","I","protein_coding"
"19419","K03B4.8","V","protein_coding"
"19420","K03B4.9","V","protein_coding"
"19421","K05F6.14","II","protein_coding"
"19422","Y116A8A.150","IV","protein_coding"
"19423","T23G4.127","IV","protein_coding"
"19424","Y51H4A.938","IV","protein_coding"
"19425","F36H5.14","II","protein_coding"
"19426","C17C3.24","II","protein_coding"
"19427","T25G12.13","X","protein_coding"
"19428","Y39G10AR.32","I","protein_coding"
"19429","R09A8.9","X","protein_coding"
"19430","C05B5.16","III","protein_coding"
"19431","K10D3.8","I","protein_coding"
"19432","F43G9.21","I","protein_coding"
"19433","F55H12.7","I","protein_coding"
"19434","C41G7.15","I","protein_coding"
"19435","K07A1.20","I","protein_coding"
"19436","C04F12.16","I","protein_coding"
"19437","F36D1.23","I","protein_coding"
"19438","Y87G2A.25","I","protein_coding"
"19439","T05C12.15","II","protein_coding"
"19440","AH6.17","II","protein_coding"
"19441","F35H8.12","II","protein_coding"
"19442","B0334.20","II","protein_coding"
"19443","F43G6.16","II","protein_coding"
"19444","C34C12.12","III","protein_coding"
"19445","C54C6.11","III","protein_coding"
"19446","T23F11.11","III","protein_coding"
"19447","F55H2.8","III","protein_coding"
"19448","C01G12.16","III","protein_coding"
"19449","W10G6.6","X","protein_coding"
"19450","C44C10.15","X","protein_coding"
"19451","Y43F8B.28","V","protein_coding"
"19452","W06G6.20","V","protein_coding"
"19453","F26F2.13","V","protein_coding"
"19454","C17E4.19","I","protein_coding"
"19455","C17E4.20","I","protein_coding"
"19456","C05B5.17","III","protein_coding"
"19457","F07E5.12","II","protein_coding"
"19458","F21A3.11","V","protein_coding"
"19459","F31E3.12","III","protein_coding"
"19460","R08A2.9","V","protein_coding"
"19461","H25P06.5","I","protein_coding"
"19462","C33C12.12","II","protein_coding"
"19463","F47B8.18","V","protein_coding"
"19464","F17C11.22","V","protein_coding"
"19465","F36D3.16","V","protein_coding"
"19466","ZK822.9","IV","protein_coding"
"19467","K02D10.8","III","protein_coding"
"19468","F18E2.15","V","protein_coding"
"19469","Y116A8C.467","IV","protein_coding"
"19470","T16G1.18","V","protein_coding"
"19471","Y7A5A.20","X","protein_coding"
"19472","ZK470.14","X","protein_coding"
"19473","F14H12.17","X","protein_coding"
"19474","R160.10","X","protein_coding"
"19475","ZK262.20","V","protein_coding"
"19476","C03G5.14","X","protein_coding"
"19477","F01E11.18","X","protein_coding"
"19478","C02B8.12","X","protein_coding"
"19479","C28G1.10","X","protein_coding"
"19480","F43G6.17","II","protein_coding"
"19481","C47A10.16","V","protein_coding"
"19482","Y61B8A.6","V","protein_coding"
"19483","Y48A6C.8","III","protein_coding"
"19484","M199.134","IV","protein_coding"
"19485","Y55F3AM.21","IV","protein_coding"
"19486","C04C3.14","IV","protein_coding"
"19487","T14G12.11","X","protein_coding"
"19488","ZK381.62","IV","protein_coding"
"19489","Y38F2AL.12","IV","protein_coding"
"19490","F14H3.15","V","protein_coding"
"19491","F44D12.19","IV","protein_coding"
"19492","T19C4.24","V","protein_coding"
"19493","Y66D12A.30","III","protein_coding"
"19494","Y52B11A.20","I","protein_coding"
"19495","C23H5.15","IV","protein_coding"
"19496","Y54G2A.72","IV","protein_coding"
"19497","Y54G2A.73","IV","protein_coding"
"19498","F54D5.23","II","protein_coding"
"19499","C49H3.16","IV","protein_coding"
"19500","C50A2.7","IV","protein_coding"
"19501","Y57G11C.1144","IV","protein_coding"
"19502","C06H5.12","V","protein_coding"
"19503","C06H5.13","V","protein_coding"
"19504","C06H5.14","V","protein_coding"
"19505","Y38A10A.11","V","protein_coding"
"19506","F53B6.13","I","protein_coding"
"19507","F52D2.12","X","protein_coding"
"19508","F21D9.11","V","protein_coding"
"19509","C26H9A.3","IV","protein_coding"
"19510","Y43F8B.29","V","protein_coding"
"19511","ZK822.10","IV","protein_coding"
"19512","H21P03.10","IV","protein_coding"
"19513","K09H9.9","I","protein_coding"
"19514","D1046.16","IV","protein_coding"
"19515","Y105C5B.1418","IV","protein_coding"
"19516","C10C6.13","IV","protein_coding"
"19517","Y53F4B.62","II","protein_coding"
"19518","C18D4.12","V","protein_coding"
"19519","Y106G6E.8","I","protein_coding"
"19520","C17G1.14","X","protein_coding"
"19521","T06A10.106","IV","protein_coding"
"19522","Y38C1AA.19","IV","protein_coding"
"19523","C03D6.9","I","protein_coding"
"19524","C09B9.85","IV","protein_coding"
"19525","C05A2.4","V","protein_coding"
"19526","Y105C5A.1285","IV","protein_coding"
"19527","C02H6.3","V","protein_coding"
"19528","C50C3.19","III","protein_coding"
"19529","ZK418.13","III","protein_coding"
"19530","ZC434.10","I","protein_coding"
"19531","W06G6.21","V","protein_coding"
"19532","C54F6.17","V","protein_coding"
"19533","C54F6.18","V","protein_coding"
"19534","K08D9.9","V","protein_coding"
"19535","B0035.21","IV","protein_coding"
"19536","dib-1","IV","protein_coding"
"19537","T14G12.12","X","protein_coding"
"19538","T23B5.6","IV","protein_coding"
"19539","ZK105.12","V","protein_coding"
"19540","ZK105.13","V","protein_coding"
"19541","F47C12.13","IV","protein_coding"
"19542","C03G6.21","V","protein_coding"
"19543","Y19D10B.8","V","protein_coding"
"19544","K04A8.18","V","protein_coding"
"19545","R105.5","IV","protein_coding"
"19546","ZC518.8","IV","protein_coding"
"19547","ZK792.12","IV","protein_coding"
"19548","T26H5.14","V","protein_coding"
"19549","R07H5.16","IV","protein_coding"
"19550","Y37E3.30","I","protein_coding"
"19551","K09F6.13","II","protein_coding"
"19552","Y47D7A.18","V","protein_coding"
"19553","F49D11.14","I","protein_coding"
"19554","Y54G11A.19","II","protein_coding"
"19555","T05C7.4","IV","protein_coding"
"19556","T05C7.5","IV","protein_coding"
"19557","T05C7.7","IV","protein_coding"
"19558","T05C7.8","IV","protein_coding"
"19559","T05C7.9","IV","protein_coding"
"19560","Y66H1A.8","IV","protein_coding"
"19561","M04G7.5","IV","protein_coding"
"19562","Y77E11A.23","IV","protein_coding"
"19563","Y54G2A.76","IV","protein_coding"
"19564","F59E12.15","II","protein_coding"
"19565","C49C8.8","IV","protein_coding"
"19566","T11F8.12","IV","protein_coding"
"19567","C54E4.12","IV","protein_coding"
"19568","T09A12.8","IV","protein_coding"
"19569","T04C4.3","IV","protein_coding"
"19570","Y67D8C.22","IV","protein_coding"
"19571","F42A9.17","IV","protein_coding"
"19572","F17E9.18","IV","protein_coding"
"19573","Y55F3BL.6","IV","protein_coding"
"19574","T12G3.11","IV","protein_coding"
"19575","F56D6.18","IV","protein_coding"
"19576","Y55F3C.17","IV","protein_coding"
"19577","Y69A2AR.46","IV","protein_coding"
"19578","Y73B6BL.289","IV","protein_coding"
"19579","Y59H11AR.10","IV","protein_coding"
"19580","C01G5.25","IV","protein_coding"
"19581","F56D6.19","IV","protein_coding"
"19582","Y69A2AR.47","IV","protein_coding"
"19583","C42D4.19","IV","protein_coding"
"19584","C07G1.15","IV","protein_coding"
"19585","F56D6.20","IV","protein_coding"
"19586","F19B6.10","IV","protein_coding"
"19587","T06A10.107","IV","protein_coding"
"19588","B0513.90","IV","protein_coding"
"19589","C07C7.3","IV","protein_coding"
"19590","T13A10.64","IV","protein_coding"
"19591","Y116A8C.468","IV","protein_coding"
"19592","Y116A8C.469","IV","protein_coding"
"19593","C37C3.17","V","protein_coding"
"19594","R02D1.2","V","protein_coding"
"19595","Y57E12B.11","V","protein_coding"
"19596","F28A12.10","V","protein_coding"
"19597","C25E10.17","V","protein_coding"
"19598","Y50D4A.10","V","protein_coding"
"19599","B0222.15","V","protein_coding"
"19600","K04A8.19","V","protein_coding"
"19601","R02F11.11","V","protein_coding"
"19602","Y73C8B.9","V","protein_coding"
"19603","F32F2.4","V","protein_coding"
"19604","F10G2.10","V","protein_coding"
"19605","C08D8.7","V","protein_coding"
"19606","F22F7.11","V","protein_coding"
"19607","T02B11.10","V","protein_coding"
"19608","T06E4.21","V","protein_coding"
"19609","F37B4.15","V","protein_coding"
"19610","F21C10.18","V","protein_coding"
"19611","K04A8.20","V","protein_coding"
"19612","C24H12.18","II","protein_coding"
"19613","R02D5.24","V","protein_coding"
"19614","C54F6.19","V","protein_coding"
"19615","F14F8.15","V","protein_coding"
"19616","C45G7.13","IV","protein_coding"
"19617","Y69A2AR.50","IV","protein_coding"
"19618","Y69A2AR.51","IV","protein_coding"
"19619","Y54G2A.77","IV","protein_coding"
"19620","C32B5.18","II","protein_coding"
"19621","ZK250.13","II","protein_coding"
"19622","ZK250.14","II","protein_coding"
"19623","F56D6.21","IV","protein_coding"
"19624","F56D6.22","IV","protein_coding"
"19625","F56D6.23","IV","protein_coding"
"19626","F49F1.2","IV","protein_coding"
"19627","F49F1.4","IV","protein_coding"
"19628","F49F1.15","IV","protein_coding"
"19629","F49F1.17","IV","protein_coding"
"19630","F49F1.18","IV","protein_coding"
"19631","F30B5.11","IV","protein_coding"
"19632","R11E3.19","IV","protein_coding"
"19633","C24D10.49","IV","protein_coding"
"19634","ZK616.65","IV","protein_coding"
"19635","W04C9.9","I","protein_coding"
"19636","F56A6.8","I","protein_coding"
"19637","F38A5.22","IV","protein_coding"
"19638","C17H12.37","IV","protein_coding"
"19639","Y18H1A.18","I","protein_coding"
"19640","D2024.18","IV","protein_coding"
"19641","C54G6.8","I","protein_coding"
"19642","ZK993.5","I","protein_coding"
"19643","F20D12.12","IV","protein_coding"
"19644","ceph-41","IV","protein_coding"
"19645","F08B4.8","IV","protein_coding"
"19646","Y51F10.15","I","protein_coding"
"19647","F23C8.14","I","protein_coding"
"19648","C25G4.17","IV","protein_coding"
"19649","M199.135","IV","protein_coding"
"19650","M199.136","IV","protein_coding"
"19651","W03D8.14","I","protein_coding"
"19652","Y51H4A.941","IV","protein_coding"
"19653","Y48G1BL.8","I","protein_coding"
"19654","D1046.18","IV","protein_coding"
"19655","pals-21","III","protein_coding"
"19656","BE0003N10.6","III","protein_coding"
"19657","F54H5.14","II","protein_coding"
"19658","T23B3.8","I","protein_coding"
"19659","F22H10.11","X","protein_coding"
"19660","Y116A8C.470","IV","protein_coding"
"19661","C06A12.19","IV","protein_coding"
"19662","B0348.10","V","protein_coding"
"19663","B0511.19","I","protein_coding"
"19664","R11G11.16","V","protein_coding"
"19665","T02B11.11","V","protein_coding"
"19666","T02B11.12","V","protein_coding"
"19667","T02B11.13","V","protein_coding"
"19668","F36H9.10","V","protein_coding"
"19669","F59A7.14","V","protein_coding"
"19670","Y40B10A.11","V","protein_coding"
"19671","F22F7.12","V","protein_coding"
"19672","C45H4.21","V","protein_coding"
"19673","F54E2.9","V","protein_coding"
"19674","C17B7.15","V","protein_coding"
"19675","C49F5.13","X","protein_coding"
"19676","F49B2.9","I","protein_coding"
"19677","Y39F10A.6","II","protein_coding"
"19678","K08D9.10","V","protein_coding"
"19679","T28A11.25","V","protein_coding"
"19680","M01D1.12","II","protein_coding"
"19681","C07G3.15","V","protein_coding"
"19682","C30B5.17","II","protein_coding"
"19683","F08F8.11","III","protein_coding"
"19684","F33D11.16","I","protein_coding"
"19685","F41F3.9","V","protein_coding"
"19686","btb-22","II","protein_coding"
"19687","F45C12.17","II","protein_coding"
"19688","C08F1.12","II","protein_coding"
"19689","F54F2.14","III","protein_coding"
"19690","F54F7.14","X","protein_coding"
"19691","F59H6.15","II","protein_coding"
"19692","R06F6.14","II","protein_coding"
"19693","T01H10.11","X","protein_coding"
"19694","K09D9.14","V","protein_coding"
"19695","C49G7.13","V","protein_coding"
"19696","H43I07.4","V","protein_coding"
"19697","T16A1.10","II","protein_coding"
"19698","ZC132.11","V","protein_coding"
"19699","T16G12.12","III","protein_coding"
"19700","sqst-5","III","protein_coding"
"19701","T27C10.9","I","protein_coding"
"19702","Y47D7A.19","V","protein_coding"
"19703","Y56A3A.41","III","protein_coding"
"19704","ZK938.11","II","protein_coding"
"19705","F36H5.17","II","protein_coding"
"19706","T28D9.16","II","protein_coding"
"19707","K05F1.13","II","protein_coding"
"19708","F26G1.15","II","protein_coding"
"19709","F26A1.19","III","protein_coding"
"19710","F27D9.13","X","protein_coding"
"19711","Y41C4A.32","III","protein_coding"
"19712","C17G10.13","II","protein_coding"
"19713","T05A7.12","II","protein_coding"
"19714","T05A7.13","II","protein_coding"
"19715","F10D2.16","V","protein_coding"
"19716","T04C12.33","V","protein_coding"
"19717","T28F4.8","I","protein_coding"
"19718","B0244.16","III","protein_coding"
"19719","H05L14.3","I","protein_coding"
"19720","F22F4.9","X","protein_coding"
"19721","Y38E10A.33","II","protein_coding"
"19722","T10E9.14","I","protein_coding"
"19723","F10D7.10","X","protein_coding"
"19724","ZK1010.12","III","protein_coding"
"19725","D2089.8","II","protein_coding"
"19726","ZK105.14","V","protein_coding"
"19727","B0244.17","III","protein_coding"
"19728","K09F6.15","II","protein_coding"
"19729","R02F2.10","III","protein_coding"
"19730","EGAP1.5","III","protein_coding"
"19731","F53G12.18","I","protein_coding"
"19732","Y48G8AR.8","I","protein_coding"
"19733","T01A4.9","I","protein_coding"
"19734","C35E7.12","I","protein_coding"
"19735","F11A6.16","I","protein_coding"
"19736","M01H9.10","IV","protein_coding"
"19737","K01G12.22","IV","protein_coding"
"19738","Y46C8AM.1","IV","protein_coding"
"19739","C54F6.20","V","protein_coding"
"19740","E02C12.19","V","protein_coding"
"19741","F54D5.24","II","protein_coding"
"19742","C09G5.14","II","protein_coding"
"19743","F11D11.22","V","protein_coding"
"19744","ZK938.12","II","protein_coding"
"19745","F19F10.14","V","protein_coding"
"19746","F21C10.19","V","protein_coding"
"19747","C27H5.12","II","protein_coding"
"19748","F58F12.12","II","protein_coding"
"19749","K04A8.21","V","protein_coding"
"19750","R02F11.12","V","protein_coding"
"19751","F55C12.19","II","protein_coding"
"19752","K05F1.14","II","protein_coding"
"19753","F10C1.23","II","protein_coding"
"19754","T28C12.15","V","protein_coding"
"19755","F11G11.15","II","protein_coding"
"19756","R03H10.11","II","protein_coding"
"19757","T19H12.15","V","protein_coding"
"19758","W09G10.9","II","protein_coding"
"19759","Y60C6A.3","V","protein_coding"
"19760","H38K22.9","III","protein_coding"
"19761","Y71F9AR.10","I","protein_coding"
"19762","ZC262.13","III","protein_coding"
"19763","F54D8.10","III","protein_coding"
"19764","M02E1.4","X","protein_coding"
"19765","C03A3.9","X","protein_coding"
"19766","Y46B2A.4","II","protein_coding"
"19767","F28A10.13","II","protein_coding"
"19768","C32E8.13","I","protein_coding"
"19769","Y95D11A.5","I","protein_coding"
"19770","C04C11.25","X","protein_coding"
"19771","T22B7.22","X","protein_coding"
"19772","Y62E10A.23","IV","protein_coding"
"19773","Y62E10A.24","IV","protein_coding"
"19774","F59E12.17","II","protein_coding"
"19775","Y65B4BM.3","I","protein_coding"
"19776","F49E8.8","IV","protein_coding"
"19777","C42C1.19","IV","protein_coding"
"19778","F53E2.2","V","protein_coding"
"19779","W02H5.19","V","protein_coding"
"19780","Y51H7C.41","II","protein_coding"
"19781","Y37E11AM.4","IV","protein_coding"
"19782","cox-16","V","protein_coding"
"19783","T14B4.19","II","protein_coding"
"19784","H06H21.37","IV","protein_coding"
"19785","F53G2.12","II","protein_coding"
"19786","C37C3.18","V","protein_coding"
"19787","Y48E1B.17","II","protein_coding"
"19788","C34E10.12","III","protein_coding"
"19789","Y57G11C.1147","IV","protein_coding"
"19790","mrpl-42","IV","protein_coding"
"19791","F17C11.26","V","protein_coding"
"19792","T04H1.12","V","protein_coding"
"19793","F20C5.11","IV","protein_coding"
"19794","Y70G10A.4","III","protein_coding"
"19795","mccc-2","III","protein_coding"
"19796","K07F5.22","IV","protein_coding"
"19797","H40L08.7","X","protein_coding"
"19798","T20D3.14","IV","protein_coding"
"19799","F45H11.11","I","protein_coding"
"19800","C25A1.20","I","protein_coding"
"19801","B0035.22","IV","protein_coding"
"19802","B0041.12","I","protein_coding"
"19803","B0361.14","III","protein_coding"
"19804","C02C6.14","X","protein_coding"
"19805","C07G2.5","III","protein_coding"
"19806","C08B6.18","V","protein_coding"
"19807","C09E8.6","II","protein_coding"
"19808","C09E10.3","X","protein_coding"
"19809","C13F10.8","V","protein_coding"
"19810","C13G3.12","V","protein_coding"
"19811","C14C10.10","V","protein_coding"
"19812","C26H9A.4","IV","protein_coding"
"19813","C28D4.18","IV","protein_coding"
"19814","C34D10.5","X","protein_coding"
"19815","C43H6.12","X","protein_coding"
"19816","C48A7.16","IV","protein_coding"
"19817","C49F8.14","X","protein_coding"
